id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,scf_converged,ionic_converged,n_ionic_steps,n_elec_last,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,vbm_kpt_index,cbm_kpt_index,vbm_kx,vbm_ky,vbm_kz,cbm_kx,cbm_ky,cbm_kz,extract_status,functional
846,shear_xy_xz_g1_-0.075_g2_-0.025/1-GGA-PBE,shear,0.07905694150420949,-0.075,-0.025,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.528547762612465,2.490921412102263,2.4295074790584166,61.7031826500108,61.97233125654493,62.88439339613497,1.5013495826761738,-18.058505,-9.0292525,0.011005348107124793,-0.00194854567702335,0.0008529937535434184,-0.0016372635180714745,-0.03735385907422328,0.0009338464768556089,-0.012451286358074437,0.9980495521996657,-0.07485371641497497,-0.024951238804991657,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.002732815441551406,0.0015535752057904285,-0.03979730883530916,-0.0019485456770233507,0.03901303907078111,-3.343871,-6.999722,-2.872936,-42.352632,-1.088528,-13.967168000000001,-4.405509666666667,77.3650116779052,-49.93338770347535,-2.630240252120133,39.347098955595484,True,True,5.0,3.0,4.523944999999999,9.16277,13.686715,9.2869,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,5.056956e-18,ok,GGA-PBE+HSE06
848,shear_xy_xz_g1_-0.075_g2_-0.050/1-GGA-PBE,shear,0.09013878188659974,-0.075,-0.05,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5320833706260113,2.460002030629879,2.4295074790584166,62.115559381824035,62.78798036557754,63.25502529768594,1.4919550722146324,-18.02138022,-9.01069011,0.014258248813637018,-0.00194854567702335,0.0008529937535434184,-0.0007034170412159035,-0.03735385907422328,0.0018676929537111899,-0.02490257271614884,0.9980495521996657,-0.07485371641497497,-0.04990247760998327,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.0017989689646958351,0.002020907423099818,-0.04486453513929915,-0.0019485456770233645,0.045014111851626695,-3.7923780000000002,-7.098972999999999,-4.5248,-42.135532,-2.188641,-27.962618,-5.138717,87.72315443968317,-56.68231248693546,-3.2951577658516666,44.56131925278713,True,True,5.0,2.0,4.540438,9.165706,13.706144,9.2551,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-2.273524e-17,ok,GGA-PBE+HSE06
850,shear_xy_xz_g1_-0.075_g2_-0.075/1-GGA-PBE,shear,0.10606601717798213,-0.075,-0.075,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578161,2,2.536397976354091,2.4295074790584166,2.4295074790584166,62.542017016316855,63.60418824403529,63.60418824403529,1.4826222289075182,-17.95958603,-8.979793015,0.019672701486739913,-0.001948545677023461,0.0008529937535434184,0.0008529937535434184,-0.03735385907422322,0.0028015394305667685,-0.03735385907422326,0.9980495521996656,-0.07485371641497486,-0.07485371641497494,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,-0.00024255816993662416,0.0028010864063818873,-0.05204757522879255,-0.0019485456770233502,0.05375356273587928,-4.512399,-7.259936000000001,-7.259936000000001,-41.874788,-3.272614,-41.874787,-6.344090333333334,102.76510076755774,-66.81881680587928,-3.987322000000002,51.77386780587931,True,True,5.0,2.0,4.553321,9.18533,13.738651,9.325,False,0,38,0.0,0.0,0.0,0.4285714,0.4285714,-2.273524e-17,ok,GGA-PBE+HSE06
852,shear_xy_xz_g1_-0.075_g2_-0.1/1-GGA-PBE,shear,0.125,-0.075,-0.1,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578161,2,2.541487612358072,2.399453954874421,2.4295074790584166,62.982981330639916,64.420288556693,63.93079985241078,1.4733718786677006,-17.87313336,-8.93656668,0.027247748431741988,-0.001948545677023461,0.0008529937535434184,0.0030319688662063804,-0.03735385907422322,0.0037353859074223477,-0.049805145432297665,0.9980495521996656,-0.07485371641497486,-0.09980495521996656,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0019364169427263378,0.003896050087286277,-0.06043542656047632,-0.001948545677023369,0.06432038918022605,-5.531547,-7.498310999999999,-11.102057,-41.405029,-4.427186,-55.760595,-8.043971666666666,120.63831868495409,-79.37986630771803,-4.541128318170493,59.789079625888505,True,True,7.0,2.0,4.102107999999999,9.22611,13.328218,9.3529,False,0,126,0.0,0.0,0.0,0.4285714,-5.237019e-16,0.4285714,ok,GGA-PBE+HSE06
856,shear_xy_xz_g1_-0.075_g2_0.025/1-GGA-PBE,shear,0.07905694150420949,-0.075,0.025,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5238259139306987,2.553972735640405,2.4295074790584166,60.918974248662245,60.34542831241724,62.08311165437292,1.501349549578439,-18.05850501,-9.029252505,0.011005347230917317,-0.00194854567702335,0.0008529937535434184,-0.0016372635180714745,-0.03735385907422328,-0.0009338464768555567,0.012451286358074423,0.9980495521996657,-0.07485371641497497,0.024951238804991685,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.002732815441551406,0.0015535752057904278,-0.03979730883530918,-0.0019485456770233192,0.0390130390707811,-3.343866,-6.999719000000001,-2.872935,-42.352623,1.08853,13.967172999999999,-4.405506666666667,77.3649996712492,-49.933377422597374,-2.6302379853000564,39.34709540789745,True,True,5.0,3.0,4.523944999999999,9.16277,13.686715,9.2869,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-2.459157e-17,ok,GGA-PBE+HSE06
858,shear_xy_xz_g1_-0.075_g2_0.050/1-GGA-PBE,shear,0.09013878188659974,-0.075,0.05,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5226440707781257,2.586075114329266,2.4295074790584166,60.54630133173124,59.53555372424772,61.65467379712842,1.4919550410427171,-18.02138022,-9.01069011,0.014258248813637018,-0.001948545677023461,0.0008529937535434184,-0.0007034170412159035,-0.03735385907422322,-0.0018676929537111322,0.024902572716148794,0.9980495521996656,-0.07485371641497486,0.049902477609983245,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,-0.0017989689646959461,0.002020907423099811,-0.04486453513929918,-0.001948545677023311,0.04501411185162654,-3.7923699999999996,-7.098975,-4.524798,-42.135527,2.188647,27.96263,-5.138714333333333,87.72315943147501,-56.68231434372184,-3.295151629637126,44.561322973358976,True,True,5.0,2.0,4.540438,9.165706,13.706144,9.2551,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-1.345361e-17,ok,GGA-PBE+HSE06
860,shear_xy_xz_g1_-0.075_g2_0.075/1-GGA-PBE,shear,0.10606601717798213,-0.075,0.075,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.52225,2.6185431732503064,2.4295074790584166,60.186029563899005,58.728991491841576,61.20918317539648,1.4826221946540474,-17.959586,-8.979793,0.019672704115362028,-0.00194854567702335,0.0008529937535434184,0.0008529937535434184,-0.03735385907422328,-0.00280153943056672,0.037353859074223256,0.9980495521996657,-0.07485371641497497,0.07485371641497497,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.00024255816993651313,0.002801086406381891,-0.05204757522879256,-0.0019485456770233014,0.053753562735879334,-4.512394,-7.259938,-7.259943,-41.874787,3.2726219999999997,41.874806,-6.3440916666666665,102.76512378980209,-66.81883371157247,-3.9873184999992026,51.77387721157168,True,True,5.0,2.0,4.553322000000001,9.185329,13.738651,9.325,False,0,38,0.0,0.0,0.0,0.4285714,0.4285714,-1.530993e-17,ok,GGA-PBE+HSE06
862,shear_xy_xz_g1_-0.075_g2_0.1/1-GGA-PBE,shear,0.125,-0.075,0.1,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5226440707781257,2.651363478299892,2.4295074790584166,59.837751731517265,57.926439844554544,60.7477460717534,1.4733714038352899,-17.87313311,-8.936566555,0.027247770336927005,-0.00194854567702335,0.0008529937535434184,0.0030319688662063804,-0.03735385907422328,-0.0037353859074223004,0.04980514543229766,0.9980495521996657,-0.07485371641497497,0.09980495521996659,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,0.0019364169427264488,0.0038960500872862805,-0.06043542656047632,-0.001948545677023324,0.06432038918022609,-5.531987,-7.498606,-11.102736,-41.405251,4.427535000000001,55.760739,-8.044443,120.63879543915618,-79.38078544860942,-4.541226921701173,59.78868337031061,True,True,7.0,2.0,4.102128,9.226097,13.328225,9.3529,False,0,126,0.0,0.0,0.0,0.4285714,-1.355586e-15,0.4285714,ok,GGA-PBE+HSE06
864,shear_xy_xz_g1_-0.1_g2_-0.025/1-GGA-PBE,shear,0.10307764064044153,-0.1,-0.025,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578161,2,2.5320833706260113,2.490921412102263,2.399453954874421,62.1599812380233,62.31254712975217,63.713618935490786,1.4911758359637979,-17.97099829,-8.985499145,0.01867275081721668,-0.001948545677023461,0.0030319688662063804,-0.0016372635180714745,-0.04980514543229767,0.0012451286358074675,-0.012451286358074418,0.9980495521996656,-0.09980495521996657,-0.024951238804991623,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,-0.0005538403288885552,0.002644921414282165,-0.05070875417703926,-0.00194854567702335,0.05210345952517406,-4.179711,-10.772539,-3.047032,-56.421612,-1.462371,-13.82484,-5.999760666666667,100.90691251107722,-65.78837236045064,-2.808633743581461,50.59772410403209,True,True,12.0,2.0,4.053191999999999,9.221446,13.274638,9.2767,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,1.44042e-17,ok,GGA-PBE+HSE06
866,shear_xy_xz_g1_-0.1_g2_-0.050/1-GGA-PBE,shear,0.1118033988749895,-0.1,-0.05,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.536397976354091,2.460002030629879,2.399453954874421,62.56454394209404,63.12163273416208,64.07800846146291,1.4822750095381558,-17.9342867,-8.96714335,0.021889447510050633,-0.001948545677023461,0.0030319688662063804,-0.0007034170412159035,-0.04980514543229767,0.0024902572716149077,-0.02490257271614882,0.9980495521996656,-0.09980495521996657,-0.04990247760998324,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0003800061479670158,0.003113610183746299,-0.05460650763645249,-0.0019485456770233728,0.05693505946144287,-4.686075000000001,-10.894983,-4.71567,-56.17453400000001,-2.932877,-27.635453000000002,-6.765576,108.72930866225866,-71.06498204123895,-3.596509752614913,54.36476379385388,True,True,7.0,2.0,4.076070999999999,9.218666,13.294737,9.2602,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,2.145808e-17,ok,GGA-PBE+HSE06
868,shear_xy_xz_g1_-0.1_g2_-0.075/1-GGA-PBE,shear,0.125,-0.1,-0.075,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578161,2,2.541487612358072,2.4295074790584166,2.399453954874421,62.982981330639916,63.93079985241078,64.420288556693,1.4733718794806923,-17.87313336,-8.93656668,0.027247748431741988,-0.001948545677023461,0.0030319688662063804,0.0008529937535434184,-0.04980514543229767,0.0037353859074223503,-0.03735385907422324,0.9980495521996656,-0.09980495521996657,-0.0748537164149749,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0019364169427263378,0.0038960500872862796,-0.060435426560476346,-0.0019485456770233715,0.06432038918022606,-5.531547,-11.102057,-7.498310999999999,-55.760595,-4.427186,-41.405029,-8.043971666666666,120.63831868495409,-79.37986630771803,-4.541128318170493,59.789079625888505,True,True,7.0,2.0,4.102107999999999,9.22611,13.328218,9.3529,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,4.132356e-18,ok,GGA-PBE+HSE06
870,shear_xy_xz_g1_-0.1_g2_-0.1/1-GGA-PBE,shear,0.14142135623730953,-0.1,-0.1,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578161,2,2.5473476330783753,2.399453954874421,2.399453954874421,63.415715741239985,64.73939147974578,64.73939147974578,1.4644929419138395,-17.78763124,-8.89381562,0.0347395074820664,-0.001948545677023461,0.0030319688662063804,0.0030319688662063804,-0.04980514543229767,0.004980514543229793,-0.04980514543229767,0.9980495521996656,-0.09980495521996657,-0.09980495521996657,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0041153920553893,0.004994179056551741,-0.06757901149931447,-0.0019485456770234125,0.07364294923172715,-6.699391,-11.392412,-11.392412,-55.145682,-5.958328,-55.145682,-9.828071666666666,135.5537049410452,-90.19446677294182,-5.434084,66.14433577294184,True,True,10.0,2.0,4.122705999999999,9.252337,13.375043,9.4034,False,0,38,0.0,0.0,0.0,0.4285714,0.4285714,2.145808e-17,ok,GGA-PBE+HSE06
874,shear_xy_xz_g1_-0.1_g2_0.025/1-GGA-PBE,shear,0.10307764064044153,-0.1,0.025,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.525794423639478,2.553972735640405,2.399453954874421,61.39079678604508,60.69731287582672,62.92285305168838,1.4911759003201435,-17.97099825,-8.985499125,0.018672754322046275,-0.001948545677023461,0.0030319688662063804,-0.0016372635180714745,-0.04980514543229767,-0.0012451286358074185,0.012451286358074439,0.9980495521996656,-0.09980495521996657,0.02495123880499172,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,-0.0005538403288885552,0.0026449214142821656,-0.050708754177039295,-0.001948545677023327,0.05210345952517407,-4.179418,-10.772401,-3.046903,-56.421463,1.462416,13.824954,-5.999574,100.90671518469117,-65.78805383647318,-2.8084858730317768,50.59781770950497,True,True,12.0,2.0,4.053196,9.221443,13.274639,9.2767,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,2.430461e-17,ok,GGA-PBE+HSE06
876,shear_xy_xz_g1_-0.1_g2_0.050/1-GGA-PBE,shear,0.1118033988749895,-0.1,0.05,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5238259139306987,2.586075114329266,2.399453954874421,61.02534138943502,59.89253585325305,62.49867076097744,1.482275160064705,-17.93428641,-8.967143205,0.02188947292006555,-0.001948545677023461,0.0030319688662063804,-0.0007034170412159035,-0.04980514543229767,-0.002490257271614856,0.02490257271614881,0.9980495521996656,-0.09980495521996657,0.04990247760998328,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0003800061479670158,0.0031136101837462983,-0.054606507636452514,-0.0019485456770233316,0.05693505946144285,-4.685869,-10.894759,-4.715535,-56.174229000000004,2.932975,27.635585,-6.765387666666666,108.72894147987826,-71.06459830772698,-3.5962850732117504,54.36472038093871,True,True,7.0,2.0,4.076077,9.218662,13.294739,9.2602,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,2.393318e-17,ok,GGA-PBE+HSE06
878,shear_xy_xz_g1_-0.1_g2_0.075/1-GGA-PBE,shear,0.125,-0.1,0.075,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5226440707781257,2.6185431732503064,2.399453954874421,60.672096077489165,59.09057882480555,62.05675953273575,1.473372303301273,-17.8731329,-8.93656645,0.027247788737282428,-0.001948545677023461,0.0030319688662063804,0.0008529937535434184,-0.04980514543229767,-0.0037353859074222995,0.03735385907422324,0.9980495521996656,-0.09980495521996657,0.07485371641497496,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0019364169427263378,0.003896050087286279,-0.060435426560476374,-0.0019485456770233231,0.06432038918022605,-5.531423,-11.101785,-7.4981219999999995,-55.760212,4.427242,41.405074,-8.043776666666666,120.63783491618025,-79.37942581415044,-4.540859600198977,59.78895541434946,True,True,7.0,2.0,4.1021090000000004,9.22611,13.328219,9.3529,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,4.132356e-18,ok,GGA-PBE+HSE06
880,shear_xy_xz_g1_-0.1_g2_0.1/1-GGA-PBE,shear,0.14142135623730953,-0.1,0.1,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.52225,2.651363478299892,2.399453954874421,60.33065766482552,58.292142129380004,61.59822277517674,1.4644933531476438,-17.78762975,-8.893814875,0.03473963803696933,-0.001948545677023461,0.0030319688662063804,0.0030319688662063804,-0.04980514543229767,-0.004980514543229741,0.049805145432297644,0.9980495521996656,-0.09980495521996657,0.09980495521996657,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.0041153920553893,0.004994179056551738,-0.06757901149931447,-0.0019485456770233604,0.07364294923172714,-6.699157,-11.391973,-11.39239,-55.144853999999995,5.957800000000001,55.145495000000004,-9.82784,135.55239668127246,-90.19323661293154,-5.434381497982957,66.14409811091454,True,True,10.0,2.0,4.122708000000001,9.252334,13.375042,9.4034,False,0,38,0.0,0.0,0.0,0.4285714,0.4285714,4.132356e-18,ok,GGA-PBE+HSE06
898,shear_xy_xz_g1_0.025_g2_-0.025/1-GGA-PBE,shear,0.03535533905932738,0.025,-0.025,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.52225,2.490921412102263,2.553972735640405,60.02067429472248,60.41003770833726,59.58307313389471,1.5223006474335339,-18.15858372,-9.07929186,0.0022363765739643725,-0.00194854567702335,-0.0016372635180714745,-0.0016372635180714745,0.01245128635807442,-0.0003112821589518345,-0.012451286358074447,0.9980495521996657,0.024951238804991678,-0.024951238804991678,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.005223072713166299,0.00031019825938484994,-0.019248792711302355,-0.0019485456770233093,0.015974265675159374,-2.368061,-2.6860220000000004,-2.6860220000000004,14.126552,0.374506,-14.12654,-2.580035,34.61036946885342,-22.69524746568269,-2.3115160000001356,17.26665846568282,True,True,5.0,2.0,5.335134,9.084499,14.419633,9.1909,False,0,38,0.0,0.0,0.0,0.4285714,0.4285714,-1.552973e-18,ok,GGA-PBE+HSE06
900,shear_xy_xz_g1_0.025_g2_-0.050/1-GGA-PBE,shear,0.05590169943749475,0.025,-0.05,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5226440707781257,2.460002030629879,2.553972735640405,60.462412365221574,61.245278498061715,59.97364191851058,1.5117282873590834,-18.1210249,-9.06051245,0.005527308186589994,-0.00194854567702335,-0.0016372635180714745,-0.0007034170412159035,0.01245128635807442,-0.000622564317903695,-0.02490257271614885,0.9980495521996657,0.024951238804991678,-0.049902477609983294,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.004289226236310728,0.0007759801313745324,-0.029023136611329364,-0.0019485456770233166,0.02668245605204195,-2.74101,-2.757443,-4.306519,14.069515999999998,0.721171,-28.251566000000004,-3.268324,54.70185016136779,-35.23254572922123,-2.4897390628224825,27.917312792043706,True,True,6.0,2.0,4.967988,9.116043,14.084031,9.2523,False,0,126,0.0,0.0,0.0,0.4285714,-4.084987e-16,0.4285714,ok,GGA-PBE+HSE06
902,shear_xy_xz_g1_0.025_g2_-0.075/1-GGA-PBE,shear,0.07905694150420949,0.025,-0.075,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.5238259139306987,2.4295074790584166,2.553972735640405,60.918974248662245,62.08311165437292,60.34542831241724,1.5013495499098906,-18.05850501,-9.029252505,0.011005347230917317,-0.00194854567702335,-0.0016372635180714745,0.0008529937535434184,0.01245128635807442,-0.0009338464768555563,-0.03735385907422328,0.9980495521996657,0.024951238804991678,-0.07485371641497497,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.002732815441551406,0.0015535752057904276,-0.03979730883530918,-0.0019485456770233192,0.0390130390707811,-3.343866,-2.872934,-6.999719000000001,13.967172999999999,1.08853,-42.352623,-4.405506333333333,77.36499970096364,-49.933377373698136,-2.6302370835208984,39.347095457219055,True,True,5.0,3.0,4.523944999999999,9.16277,13.686715,9.2869,False,0,126,0.0,0.0,0.0,0.4285714,-4.669807e-16,0.4285714,ok,GGA-PBE+HSE06
904,shear_xy_xz_g1_0.025_g2_-0.1/1-GGA-PBE,shear,0.10307764064044153,0.025,-0.1,0.0,0.0,0.0,0.0,xy+xz,2,11.346172820578163,2,2.525794423639478,2.399453954874421,2.553972735640405,61.39079678604508,62.92285305168838,60.69731287582672,1.4911758995599897,-17.97099825,-8.985499125,0.018672754322046275,-0.00194854567702335,-0.0016372635180714745,0.0030319688662063804,0.01245128635807442,-0.0012451286358074174,-0.049805145432297714,0.9980495521996657,0.024951238804991678,-0.09980495521996664,-2.6822855940108752e-17,0.9980495521996657,2.6822855940108752e-17,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188783,-0.0005538403288884441,0.002644921414282169,-0.05070875417703926,-0.0019485456770233255,0.05210345952517414,-4.179418,-3.046903,-10.772401,13.824955,1.462416,-56.421464,-5.999574,100.90671727314734,-65.7880550379212,-2.808485885413572,50.59781892333477,True,True,12.0,2.0,4.053196,9.221443,13.274639,9.2767,False,0,126,0.0,0.0,0.0,0.4285714,-4.444986e-16,0.4285714,ok,GGA-PBE+HSE06
